sample	url
ENCFF891FZS	https://www.encodeproject.org/files/ENCFF891FZS/@@download/ENCFF891FZS.fastq.gz
ENCFF783BQE	https://www.encodeproject.org/files/ENCFF783BQE/@@download/ENCFF783BQE.fastq.gz
ENCFF002CBI	https://www.encodeproject.org/files/ENCFF002CBI/@@download/ENCFF002CBI.fastq.gz
ENCFF417IYO	https://www.encodeproject.org/files/ENCFF417IYO/@@download/ENCFF417IYO.fastq.gz
ENCFF105TFE	https://www.encodeproject.org/files/ENCFF105TFE/@@download/ENCFF105TFE.fastq.gz
ENCFF864OJU	https://www.encodeproject.org/files/ENCFF864OJU/@@download/ENCFF864OJU.fastq.gz
ENCFF520YFE	https://www.encodeproject.org/files/ENCFF520YFE/@@download/ENCFF520YFE.fastq.gz
ENCFF361LFF	https://www.encodeproject.org/files/ENCFF361LFF/@@download/ENCFF361LFF.fastq.gz
ENCFF841SLY	https://www.encodeproject.org/files/ENCFF841SLY/@@download/ENCFF841SLY.fastq.gz
ENCFF425EBC	https://www.encodeproject.org/files/ENCFF425EBC/@@download/ENCFF425EBC.fastq.gz
ENCFF792GRH	https://www.encodeproject.org/files/ENCFF792GRH/@@download/ENCFF792GRH.fastq.gz
ENCFF815QDH	https://www.encodeproject.org/files/ENCFF815QDH/@@download/ENCFF815QDH.fastq.gz
ENCFF134XDZ	https://www.encodeproject.org/files/ENCFF134XDZ/@@download/ENCFF134XDZ.fastq.gz
ENCFF403CZA	https://www.encodeproject.org/files/ENCFF403CZA/@@download/ENCFF403CZA.fastq.gz
ENCFF258QNY	https://www.encodeproject.org/files/ENCFF258QNY/@@download/ENCFF258QNY.fastq.gz
ENCFF391JLK	https://www.encodeproject.org/files/ENCFF391JLK/@@download/ENCFF391JLK.fastq.gz
ENCFF049UBT	https://www.encodeproject.org/files/ENCFF049UBT/@@download/ENCFF049UBT.fastq.gz
ENCFF750WBF	https://www.encodeproject.org/files/ENCFF750WBF/@@download/ENCFF750WBF.fastq.gz
ENCFF454SOJ	https://www.encodeproject.org/files/ENCFF454SOJ/@@download/ENCFF454SOJ.fastq.gz
ENCFF706NVC	https://www.encodeproject.org/files/ENCFF706NVC/@@download/ENCFF706NVC.fastq.gz
ENCFF801RVA	https://www.encodeproject.org/files/ENCFF801RVA/@@download/ENCFF801RVA.fastq.gz
ENCFF601DMJ	https://www.encodeproject.org/files/ENCFF601DMJ/@@download/ENCFF601DMJ.fastq.gz
ENCFF002CAS	https://www.encodeproject.org/files/ENCFF002CAS/@@download/ENCFF002CAS.fastq.gz
ENCFF964LLJ	https://www.encodeproject.org/files/ENCFF964LLJ/@@download/ENCFF964LLJ.fastq.gz
ENCFF389UXO	https://www.encodeproject.org/files/ENCFF389UXO/@@download/ENCFF389UXO.fastq.gz
ENCFF514CDT	https://www.encodeproject.org/files/ENCFF514CDT/@@download/ENCFF514CDT.fastq.gz
ENCFF430FYR	https://www.encodeproject.org/files/ENCFF430FYR/@@download/ENCFF430FYR.fastq.gz
ENCFF123VQY	https://www.encodeproject.org/files/ENCFF123VQY/@@download/ENCFF123VQY.fastq.gz
ENCFF845QQB	https://www.encodeproject.org/files/ENCFF845QQB/@@download/ENCFF845QQB.fastq.gz
ENCFF309DSM	https://www.encodeproject.org/files/ENCFF309DSM/@@download/ENCFF309DSM.fastq.gz
ENCFF002BUH	https://www.encodeproject.org/files/ENCFF002BUH/@@download/ENCFF002BUH.fastq.gz
ENCFF782MIU	https://www.encodeproject.org/files/ENCFF782MIU/@@download/ENCFF782MIU.fastq.gz
ENCFF681TYJ	https://www.encodeproject.org/files/ENCFF681TYJ/@@download/ENCFF681TYJ.fastq.gz
ENCFF434WFA	https://www.encodeproject.org/files/ENCFF434WFA/@@download/ENCFF434WFA.fastq.gz
ENCFF025YLM	https://www.encodeproject.org/files/ENCFF025YLM/@@download/ENCFF025YLM.fastq.gz
ENCFF190WFC	https://www.encodeproject.org/files/ENCFF190WFC/@@download/ENCFF190WFC.fastq.gz
ENCFF600KMB	https://www.encodeproject.org/files/ENCFF600KMB/@@download/ENCFF600KMB.fastq.gz
ENCFF291SQT	https://www.encodeproject.org/files/ENCFF291SQT/@@download/ENCFF291SQT.fastq.gz
ENCFF002BZC	https://www.encodeproject.org/files/ENCFF002BZC/@@download/ENCFF002BZC.fastq.gz
ENCFF993RFY	https://www.encodeproject.org/files/ENCFF993RFY/@@download/ENCFF993RFY.fastq.gz
ENCFF889JXP	https://www.encodeproject.org/files/ENCFF889JXP/@@download/ENCFF889JXP.fastq.gz
ENCFF232RVX	https://www.encodeproject.org/files/ENCFF232RVX/@@download/ENCFF232RVX.fastq.gz
ENCFF800JQI	https://www.encodeproject.org/files/ENCFF800JQI/@@download/ENCFF800JQI.fastq.gz
ENCFF835GXJ	https://www.encodeproject.org/files/ENCFF835GXJ/@@download/ENCFF835GXJ.fastq.gz
ENCFF484NIT	https://www.encodeproject.org/files/ENCFF484NIT/@@download/ENCFF484NIT.fastq.gz
ENCFF876MMB	https://www.encodeproject.org/files/ENCFF876MMB/@@download/ENCFF876MMB.fastq.gz
ENCFF433AVB	https://www.encodeproject.org/files/ENCFF433AVB/@@download/ENCFF433AVB.fastq.gz
ENCFF001ZGF	https://www.encodeproject.org/files/ENCFF001ZGF/@@download/ENCFF001ZGF.fastq.gz
ENCFF074NKA	https://www.encodeproject.org/files/ENCFF074NKA/@@download/ENCFF074NKA.fastq.gz
ENCFF949APM	https://www.encodeproject.org/files/ENCFF949APM/@@download/ENCFF949APM.fastq.gz
ENCFF591BUQ	https://www.encodeproject.org/files/ENCFF591BUQ/@@download/ENCFF591BUQ.fastq.gz
ENCFF516OTK	https://www.encodeproject.org/files/ENCFF516OTK/@@download/ENCFF516OTK.fastq.gz
ENCFF271YDX	https://www.encodeproject.org/files/ENCFF271YDX/@@download/ENCFF271YDX.fastq.gz
ENCFF531GGR	https://www.encodeproject.org/files/ENCFF531GGR/@@download/ENCFF531GGR.fastq.gz
ENCFF002CBU	https://www.encodeproject.org/files/ENCFF002CBU/@@download/ENCFF002CBU.fastq.gz
ENCFF334WQQ	https://www.encodeproject.org/files/ENCFF334WQQ/@@download/ENCFF334WQQ.fastq.gz
ENCFF455LAT	https://www.encodeproject.org/files/ENCFF455LAT/@@download/ENCFF455LAT.fastq.gz
ENCFF052IYR	https://www.encodeproject.org/files/ENCFF052IYR/@@download/ENCFF052IYR.fastq.gz
ENCFF092VKU	https://www.encodeproject.org/files/ENCFF092VKU/@@download/ENCFF092VKU.fastq.gz
ENCFF777MNI	https://www.encodeproject.org/files/ENCFF777MNI/@@download/ENCFF777MNI.fastq.gz
ENCFF551MVW	https://www.encodeproject.org/files/ENCFF551MVW/@@download/ENCFF551MVW.fastq.gz
ENCFF914FKR	https://www.encodeproject.org/files/ENCFF914FKR/@@download/ENCFF914FKR.fastq.gz
ENCFF579COJ	https://www.encodeproject.org/files/ENCFF579COJ/@@download/ENCFF579COJ.fastq.gz
ENCFF458TZY	https://www.encodeproject.org/files/ENCFF458TZY/@@download/ENCFF458TZY.fastq.gz
ENCFF820RCP	https://www.encodeproject.org/files/ENCFF820RCP/@@download/ENCFF820RCP.fastq.gz
ENCFF927OEA	https://www.encodeproject.org/files/ENCFF927OEA/@@download/ENCFF927OEA.fastq.gz
ENCFF361CFU	https://www.encodeproject.org/files/ENCFF361CFU/@@download/ENCFF361CFU.fastq.gz
ENCFF210ODS	https://www.encodeproject.org/files/ENCFF210ODS/@@download/ENCFF210ODS.fastq.gz
ENCFF827AVT	https://www.encodeproject.org/files/ENCFF827AVT/@@download/ENCFF827AVT.fastq.gz
ENCFF923XEM	https://www.encodeproject.org/files/ENCFF923XEM/@@download/ENCFF923XEM.fastq.gz
ENCFF399APQ	https://www.encodeproject.org/files/ENCFF399APQ/@@download/ENCFF399APQ.fastq.gz
ENCFF360LCP	https://www.encodeproject.org/files/ENCFF360LCP/@@download/ENCFF360LCP.fastq.gz
ENCFF426VUQ	https://www.encodeproject.org/files/ENCFF426VUQ/@@download/ENCFF426VUQ.fastq.gz
ENCFF259LFX	https://www.encodeproject.org/files/ENCFF259LFX/@@download/ENCFF259LFX.fastq.gz
ENCFF510FRX	https://www.encodeproject.org/files/ENCFF510FRX/@@download/ENCFF510FRX.fastq.gz
ENCFF875FRI	https://www.encodeproject.org/files/ENCFF875FRI/@@download/ENCFF875FRI.fastq.gz
ENCFF695JZD	https://www.encodeproject.org/files/ENCFF695JZD/@@download/ENCFF695JZD.fastq.gz
ENCFF697WWV	https://www.encodeproject.org/files/ENCFF697WWV/@@download/ENCFF697WWV.fastq.gz
ENCFF837DMD	https://www.encodeproject.org/files/ENCFF837DMD/@@download/ENCFF837DMD.fastq.gz
ENCFF129QEQ	https://www.encodeproject.org/files/ENCFF129QEQ/@@download/ENCFF129QEQ.fastq.gz
ENCFF121WQZ	https://www.encodeproject.org/files/ENCFF121WQZ/@@download/ENCFF121WQZ.fastq.gz
ENCFF661CVY	https://www.encodeproject.org/files/ENCFF661CVY/@@download/ENCFF661CVY.fastq.gz
ENCFF533LSQ	https://www.encodeproject.org/files/ENCFF533LSQ/@@download/ENCFF533LSQ.fastq.gz
ENCFF855NHU	https://www.encodeproject.org/files/ENCFF855NHU/@@download/ENCFF855NHU.fastq.gz
ENCFF970XPJ	https://www.encodeproject.org/files/ENCFF970XPJ/@@download/ENCFF970XPJ.fastq.gz
ENCFF001ZGA	https://www.encodeproject.org/files/ENCFF001ZGA/@@download/ENCFF001ZGA.fastq.gz
ENCFF308NNN	https://www.encodeproject.org/files/ENCFF308NNN/@@download/ENCFF308NNN.fastq.gz
ENCFF907GMX	https://www.encodeproject.org/files/ENCFF907GMX/@@download/ENCFF907GMX.fastq.gz
ENCFF812YPN	https://www.encodeproject.org/files/ENCFF812YPN/@@download/ENCFF812YPN.fastq.gz
ENCFF399RNY	https://www.encodeproject.org/files/ENCFF399RNY/@@download/ENCFF399RNY.fastq.gz
ENCFF828BNV	https://www.encodeproject.org/files/ENCFF828BNV/@@download/ENCFF828BNV.fastq.gz
ENCFF325VMJ	https://www.encodeproject.org/files/ENCFF325VMJ/@@download/ENCFF325VMJ.fastq.gz
ENCFF751WNY	https://www.encodeproject.org/files/ENCFF751WNY/@@download/ENCFF751WNY.fastq.gz
ENCFF876MHP	https://www.encodeproject.org/files/ENCFF876MHP/@@download/ENCFF876MHP.fastq.gz
ENCFF191FIB	https://www.encodeproject.org/files/ENCFF191FIB/@@download/ENCFF191FIB.fastq.gz
ENCFF273HGG	https://www.encodeproject.org/files/ENCFF273HGG/@@download/ENCFF273HGG.fastq.gz
ENCFF672NPU	https://www.encodeproject.org/files/ENCFF672NPU/@@download/ENCFF672NPU.fastq.gz
ENCFF490GIG	https://www.encodeproject.org/files/ENCFF490GIG/@@download/ENCFF490GIG.fastq.gz
ENCFF212RVY	https://www.encodeproject.org/files/ENCFF212RVY/@@download/ENCFF212RVY.fastq.gz
ENCFF597AES	https://www.encodeproject.org/files/ENCFF597AES/@@download/ENCFF597AES.fastq.gz
ENCFF913HPT	https://www.encodeproject.org/files/ENCFF913HPT/@@download/ENCFF913HPT.fastq.gz
ENCFF091CHI	https://www.encodeproject.org/files/ENCFF091CHI/@@download/ENCFF091CHI.fastq.gz
ENCFF107HUY	https://www.encodeproject.org/files/ENCFF107HUY/@@download/ENCFF107HUY.fastq.gz
ENCFF506RQT	https://www.encodeproject.org/files/ENCFF506RQT/@@download/ENCFF506RQT.fastq.gz
ENCFF749DKA	https://www.encodeproject.org/files/ENCFF749DKA/@@download/ENCFF749DKA.fastq.gz
ENCFF657PGJ	https://www.encodeproject.org/files/ENCFF657PGJ/@@download/ENCFF657PGJ.fastq.gz
ENCFF037CNE	https://www.encodeproject.org/files/ENCFF037CNE/@@download/ENCFF037CNE.fastq.gz
ENCFF231SOE	https://www.encodeproject.org/files/ENCFF231SOE/@@download/ENCFF231SOE.fastq.gz
ENCFF944CSS	https://www.encodeproject.org/files/ENCFF944CSS/@@download/ENCFF944CSS.fastq.gz
ENCFF826MUD	https://www.encodeproject.org/files/ENCFF826MUD/@@download/ENCFF826MUD.fastq.gz
ENCFF993TUN	https://www.encodeproject.org/files/ENCFF993TUN/@@download/ENCFF993TUN.fastq.gz
ENCFF026IDF	https://www.encodeproject.org/files/ENCFF026IDF/@@download/ENCFF026IDF.fastq.gz
ENCFF525ZEB	https://www.encodeproject.org/files/ENCFF525ZEB/@@download/ENCFF525ZEB.fastq.gz
ENCFF639SIY	https://www.encodeproject.org/files/ENCFF639SIY/@@download/ENCFF639SIY.fastq.gz
ENCFF594GXX	https://www.encodeproject.org/files/ENCFF594GXX/@@download/ENCFF594GXX.fastq.gz
ENCFF832JZQ	https://www.encodeproject.org/files/ENCFF832JZQ/@@download/ENCFF832JZQ.fastq.gz
ENCFF089BZM	https://www.encodeproject.org/files/ENCFF089BZM/@@download/ENCFF089BZM.fastq.gz
ENCFF229VBF	https://www.encodeproject.org/files/ENCFF229VBF/@@download/ENCFF229VBF.fastq.gz
ENCFF695MUQ	https://www.encodeproject.org/files/ENCFF695MUQ/@@download/ENCFF695MUQ.fastq.gz
ENCFF336OME	https://www.encodeproject.org/files/ENCFF336OME/@@download/ENCFF336OME.fastq.gz
ENCFF422QVT	https://www.encodeproject.org/files/ENCFF422QVT/@@download/ENCFF422QVT.fastq.gz
ENCFF353TSR	https://www.encodeproject.org/files/ENCFF353TSR/@@download/ENCFF353TSR.fastq.gz
ENCFF045VON	https://www.encodeproject.org/files/ENCFF045VON/@@download/ENCFF045VON.fastq.gz
ENCFF097SNN	https://www.encodeproject.org/files/ENCFF097SNN/@@download/ENCFF097SNN.fastq.gz
ENCFF798YGI	https://www.encodeproject.org/files/ENCFF798YGI/@@download/ENCFF798YGI.fastq.gz
ENCFF648ZMK	https://www.encodeproject.org/files/ENCFF648ZMK/@@download/ENCFF648ZMK.fastq.gz
ENCFF715FJL	https://www.encodeproject.org/files/ENCFF715FJL/@@download/ENCFF715FJL.fastq.gz
ENCFF961CLP	https://www.encodeproject.org/files/ENCFF961CLP/@@download/ENCFF961CLP.fastq.gz
ENCFF593ERZ	https://www.encodeproject.org/files/ENCFF593ERZ/@@download/ENCFF593ERZ.fastq.gz
ENCFF704MDH	https://www.encodeproject.org/files/ENCFF704MDH/@@download/ENCFF704MDH.fastq.gz
ENCFF133KFL	https://www.encodeproject.org/files/ENCFF133KFL/@@download/ENCFF133KFL.fastq.gz
ENCFF676KSM	https://www.encodeproject.org/files/ENCFF676KSM/@@download/ENCFF676KSM.fastq.gz
ENCFF857ACA	https://www.encodeproject.org/files/ENCFF857ACA/@@download/ENCFF857ACA.fastq.gz
ENCFF657TEH	https://www.encodeproject.org/files/ENCFF657TEH/@@download/ENCFF657TEH.fastq.gz
ENCFF972OQE	https://www.encodeproject.org/files/ENCFF972OQE/@@download/ENCFF972OQE.fastq.gz
ENCFF903CON	https://www.encodeproject.org/files/ENCFF903CON/@@download/ENCFF903CON.fastq.gz
ENCFF002BYX	https://www.encodeproject.org/files/ENCFF002BYX/@@download/ENCFF002BYX.fastq.gz
ENCFF845GQM	https://www.encodeproject.org/files/ENCFF845GQM/@@download/ENCFF845GQM.fastq.gz
ENCFF043CWG	https://www.encodeproject.org/files/ENCFF043CWG/@@download/ENCFF043CWG.fastq.gz
ENCFF309BTW	https://www.encodeproject.org/files/ENCFF309BTW/@@download/ENCFF309BTW.fastq.gz
ENCFF557NSW	https://www.encodeproject.org/files/ENCFF557NSW/@@download/ENCFF557NSW.fastq.gz
ENCFF909KFE	https://www.encodeproject.org/files/ENCFF909KFE/@@download/ENCFF909KFE.fastq.gz
ENCFF713LEC	https://www.encodeproject.org/files/ENCFF713LEC/@@download/ENCFF713LEC.fastq.gz
ENCFF464UMQ	https://www.encodeproject.org/files/ENCFF464UMQ/@@download/ENCFF464UMQ.fastq.gz
ENCFF765UCN	https://www.encodeproject.org/files/ENCFF765UCN/@@download/ENCFF765UCN.fastq.gz
ENCFF457UXJ	https://www.encodeproject.org/files/ENCFF457UXJ/@@download/ENCFF457UXJ.fastq.gz
ENCFF240ANK	https://www.encodeproject.org/files/ENCFF240ANK/@@download/ENCFF240ANK.fastq.gz
ENCFF463RQB	https://www.encodeproject.org/files/ENCFF463RQB/@@download/ENCFF463RQB.fastq.gz
ENCFF002CAO	https://www.encodeproject.org/files/ENCFF002CAO/@@download/ENCFF002CAO.fastq.gz
ENCFF030TOO	https://www.encodeproject.org/files/ENCFF030TOO/@@download/ENCFF030TOO.fastq.gz
ENCFF195LHK	https://www.encodeproject.org/files/ENCFF195LHK/@@download/ENCFF195LHK.fastq.gz
ENCFF837DEU	https://www.encodeproject.org/files/ENCFF837DEU/@@download/ENCFF837DEU.fastq.gz
ENCFF578VZZ	https://www.encodeproject.org/files/ENCFF578VZZ/@@download/ENCFF578VZZ.fastq.gz
ENCFF696TBG	https://www.encodeproject.org/files/ENCFF696TBG/@@download/ENCFF696TBG.fastq.gz
ENCFF223PAF	https://www.encodeproject.org/files/ENCFF223PAF/@@download/ENCFF223PAF.fastq.gz
ENCFF981BLK	https://www.encodeproject.org/files/ENCFF981BLK/@@download/ENCFF981BLK.fastq.gz
ENCFF150JSF	https://www.encodeproject.org/files/ENCFF150JSF/@@download/ENCFF150JSF.fastq.gz
ENCFF478DNB	https://www.encodeproject.org/files/ENCFF478DNB/@@download/ENCFF478DNB.fastq.gz
ENCFF701KJC	https://www.encodeproject.org/files/ENCFF701KJC/@@download/ENCFF701KJC.fastq.gz
ENCFF310RTV	https://www.encodeproject.org/files/ENCFF310RTV/@@download/ENCFF310RTV.fastq.gz
ENCFF795GAH	https://www.encodeproject.org/files/ENCFF795GAH/@@download/ENCFF795GAH.fastq.gz
ENCFF263RWL	https://www.encodeproject.org/files/ENCFF263RWL/@@download/ENCFF263RWL.fastq.gz
ENCFF211JML	https://www.encodeproject.org/files/ENCFF211JML/@@download/ENCFF211JML.fastq.gz
ENCFF406NEV	https://www.encodeproject.org/files/ENCFF406NEV/@@download/ENCFF406NEV.fastq.gz
ENCFF667EXM	https://www.encodeproject.org/files/ENCFF667EXM/@@download/ENCFF667EXM.fastq.gz
ENCFF274IFL	https://www.encodeproject.org/files/ENCFF274IFL/@@download/ENCFF274IFL.fastq.gz
ENCFF727HJS	https://www.encodeproject.org/files/ENCFF727HJS/@@download/ENCFF727HJS.fastq.gz
ENCFF680XKT	https://www.encodeproject.org/files/ENCFF680XKT/@@download/ENCFF680XKT.fastq.gz
ENCFF158TUE	https://www.encodeproject.org/files/ENCFF158TUE/@@download/ENCFF158TUE.fastq.gz
ENCFF119BHJ	https://www.encodeproject.org/files/ENCFF119BHJ/@@download/ENCFF119BHJ.fastq.gz
ENCFF839ISD	https://www.encodeproject.org/files/ENCFF839ISD/@@download/ENCFF839ISD.fastq.gz
ENCFF224TRL	https://www.encodeproject.org/files/ENCFF224TRL/@@download/ENCFF224TRL.fastq.gz
ENCFF791XKE	https://www.encodeproject.org/files/ENCFF791XKE/@@download/ENCFF791XKE.fastq.gz
ENCFF320AXJ	https://www.encodeproject.org/files/ENCFF320AXJ/@@download/ENCFF320AXJ.fastq.gz
ENCFF686WWE	https://www.encodeproject.org/files/ENCFF686WWE/@@download/ENCFF686WWE.fastq.gz
ENCFF332XYA	https://www.encodeproject.org/files/ENCFF332XYA/@@download/ENCFF332XYA.fastq.gz
ENCFF629XES	https://www.encodeproject.org/files/ENCFF629XES/@@download/ENCFF629XES.fastq.gz
ENCFF439JJL	https://www.encodeproject.org/files/ENCFF439JJL/@@download/ENCFF439JJL.fastq.gz
ENCFF634KSW	https://www.encodeproject.org/files/ENCFF634KSW/@@download/ENCFF634KSW.fastq.gz
ENCFF297XUD	https://www.encodeproject.org/files/ENCFF297XUD/@@download/ENCFF297XUD.fastq.gz
ENCFF235FRZ	https://www.encodeproject.org/files/ENCFF235FRZ/@@download/ENCFF235FRZ.fastq.gz
ENCFF201CLY	https://www.encodeproject.org/files/ENCFF201CLY/@@download/ENCFF201CLY.fastq.gz
ENCFF233IUZ	https://www.encodeproject.org/files/ENCFF233IUZ/@@download/ENCFF233IUZ.fastq.gz
ENCFF912KOQ	https://www.encodeproject.org/files/ENCFF912KOQ/@@download/ENCFF912KOQ.fastq.gz
ENCFF879ZES	https://www.encodeproject.org/files/ENCFF879ZES/@@download/ENCFF879ZES.fastq.gz
ENCFF390SHS	https://www.encodeproject.org/files/ENCFF390SHS/@@download/ENCFF390SHS.fastq.gz
ENCFF518WZQ	https://www.encodeproject.org/files/ENCFF518WZQ/@@download/ENCFF518WZQ.fastq.gz
ENCFF981ZVY	https://www.encodeproject.org/files/ENCFF981ZVY/@@download/ENCFF981ZVY.fastq.gz
ENCFF663YGQ	https://www.encodeproject.org/files/ENCFF663YGQ/@@download/ENCFF663YGQ.fastq.gz
ENCFF528ELC	https://www.encodeproject.org/files/ENCFF528ELC/@@download/ENCFF528ELC.fastq.gz
ENCFF068IJE	https://www.encodeproject.org/files/ENCFF068IJE/@@download/ENCFF068IJE.fastq.gz
ENCFF969CDG	https://www.encodeproject.org/files/ENCFF969CDG/@@download/ENCFF969CDG.fastq.gz
ENCFF972ZTT	https://www.encodeproject.org/files/ENCFF972ZTT/@@download/ENCFF972ZTT.fastq.gz
ENCFF958CDC	https://www.encodeproject.org/files/ENCFF958CDC/@@download/ENCFF958CDC.fastq.gz
ENCFF514ZSK	https://www.encodeproject.org/files/ENCFF514ZSK/@@download/ENCFF514ZSK.fastq.gz
ENCFF831SXK	https://www.encodeproject.org/files/ENCFF831SXK/@@download/ENCFF831SXK.fastq.gz
ENCFF794HTC	https://www.encodeproject.org/files/ENCFF794HTC/@@download/ENCFF794HTC.fastq.gz
ENCFF211BVG	https://www.encodeproject.org/files/ENCFF211BVG/@@download/ENCFF211BVG.fastq.gz
ENCFF844LYQ	https://www.encodeproject.org/files/ENCFF844LYQ/@@download/ENCFF844LYQ.fastq.gz
ENCFF094WZU	https://www.encodeproject.org/files/ENCFF094WZU/@@download/ENCFF094WZU.fastq.gz
ENCFF234XWN	https://www.encodeproject.org/files/ENCFF234XWN/@@download/ENCFF234XWN.fastq.gz
ENCFF763GZO	https://www.encodeproject.org/files/ENCFF763GZO/@@download/ENCFF763GZO.fastq.gz
ENCFF276RDY	https://www.encodeproject.org/files/ENCFF276RDY/@@download/ENCFF276RDY.fastq.gz
ENCFF515SNE	https://www.encodeproject.org/files/ENCFF515SNE/@@download/ENCFF515SNE.fastq.gz
ENCFF996ORV	https://www.encodeproject.org/files/ENCFF996ORV/@@download/ENCFF996ORV.fastq.gz
ENCFF061UWY	https://www.encodeproject.org/files/ENCFF061UWY/@@download/ENCFF061UWY.fastq.gz
ENCFF935KKV	https://www.encodeproject.org/files/ENCFF935KKV/@@download/ENCFF935KKV.fastq.gz
ENCFF001ZGJ	https://www.encodeproject.org/files/ENCFF001ZGJ/@@download/ENCFF001ZGJ.fastq.gz
ENCFF430ZBY	https://www.encodeproject.org/files/ENCFF430ZBY/@@download/ENCFF430ZBY.fastq.gz
ENCFF002CAV	https://www.encodeproject.org/files/ENCFF002CAV/@@download/ENCFF002CAV.fastq.gz
ENCFF970UVV	https://www.encodeproject.org/files/ENCFF970UVV/@@download/ENCFF970UVV.fastq.gz
ENCFF879JZQ	https://www.encodeproject.org/files/ENCFF879JZQ/@@download/ENCFF879JZQ.fastq.gz
ENCFF075ACC	https://www.encodeproject.org/files/ENCFF075ACC/@@download/ENCFF075ACC.fastq.gz
ENCFF329XPN	https://www.encodeproject.org/files/ENCFF329XPN/@@download/ENCFF329XPN.fastq.gz
ENCFF276SQQ	https://www.encodeproject.org/files/ENCFF276SQQ/@@download/ENCFF276SQQ.fastq.gz
ENCFF528RFZ	https://www.encodeproject.org/files/ENCFF528RFZ/@@download/ENCFF528RFZ.fastq.gz
ENCFF165QZZ	https://www.encodeproject.org/files/ENCFF165QZZ/@@download/ENCFF165QZZ.fastq.gz
ENCFF656CUM	https://www.encodeproject.org/files/ENCFF656CUM/@@download/ENCFF656CUM.fastq.gz
ENCFF682EBX	https://www.encodeproject.org/files/ENCFF682EBX/@@download/ENCFF682EBX.fastq.gz
ENCFF635IHA	https://www.encodeproject.org/files/ENCFF635IHA/@@download/ENCFF635IHA.fastq.gz
ENCFF143VNE	https://www.encodeproject.org/files/ENCFF143VNE/@@download/ENCFF143VNE.fastq.gz
ENCFF565XPN	https://www.encodeproject.org/files/ENCFF565XPN/@@download/ENCFF565XPN.fastq.gz
ENCFF876AJW	https://www.encodeproject.org/files/ENCFF876AJW/@@download/ENCFF876AJW.fastq.gz
ENCFF474OSW	https://www.encodeproject.org/files/ENCFF474OSW/@@download/ENCFF474OSW.fastq.gz
ENCFF577EOK	https://www.encodeproject.org/files/ENCFF577EOK/@@download/ENCFF577EOK.fastq.gz
ENCFF534PRU	https://www.encodeproject.org/files/ENCFF534PRU/@@download/ENCFF534PRU.fastq.gz
ENCFF355MPA	https://www.encodeproject.org/files/ENCFF355MPA/@@download/ENCFF355MPA.fastq.gz
ENCFF532FZD	https://www.encodeproject.org/files/ENCFF532FZD/@@download/ENCFF532FZD.fastq.gz
ENCFF519JRM	https://www.encodeproject.org/files/ENCFF519JRM/@@download/ENCFF519JRM.fastq.gz
ENCFF076BTH	https://www.encodeproject.org/files/ENCFF076BTH/@@download/ENCFF076BTH.fastq.gz
ENCFF571NAA	https://www.encodeproject.org/files/ENCFF571NAA/@@download/ENCFF571NAA.fastq.gz
ENCFF801TRT	https://www.encodeproject.org/files/ENCFF801TRT/@@download/ENCFF801TRT.fastq.gz
ENCFF651KHH	https://www.encodeproject.org/files/ENCFF651KHH/@@download/ENCFF651KHH.fastq.gz
ENCFF841CWK	https://www.encodeproject.org/files/ENCFF841CWK/@@download/ENCFF841CWK.fastq.gz
ENCFF380NPY	https://www.encodeproject.org/files/ENCFF380NPY/@@download/ENCFF380NPY.fastq.gz
ENCFF756UPV	https://www.encodeproject.org/files/ENCFF756UPV/@@download/ENCFF756UPV.fastq.gz
ENCFF553WDY	https://www.encodeproject.org/files/ENCFF553WDY/@@download/ENCFF553WDY.fastq.gz
ENCFF788TCC	https://www.encodeproject.org/files/ENCFF788TCC/@@download/ENCFF788TCC.fastq.gz
ENCFF977IBG	https://www.encodeproject.org/files/ENCFF977IBG/@@download/ENCFF977IBG.fastq.gz
ENCFF325REU	https://www.encodeproject.org/files/ENCFF325REU/@@download/ENCFF325REU.fastq.gz
ENCFF314EUX	https://www.encodeproject.org/files/ENCFF314EUX/@@download/ENCFF314EUX.fastq.gz
ENCFF513YBI	https://www.encodeproject.org/files/ENCFF513YBI/@@download/ENCFF513YBI.fastq.gz
ENCFF540QSP	https://www.encodeproject.org/files/ENCFF540QSP/@@download/ENCFF540QSP.fastq.gz
ENCFF309PWM	https://www.encodeproject.org/files/ENCFF309PWM/@@download/ENCFF309PWM.fastq.gz
ENCFF404ZQZ	https://www.encodeproject.org/files/ENCFF404ZQZ/@@download/ENCFF404ZQZ.fastq.gz
ENCFF038IWE	https://www.encodeproject.org/files/ENCFF038IWE/@@download/ENCFF038IWE.fastq.gz
ENCFF235YCC	https://www.encodeproject.org/files/ENCFF235YCC/@@download/ENCFF235YCC.fastq.gz
ENCFF667DSW	https://www.encodeproject.org/files/ENCFF667DSW/@@download/ENCFF667DSW.fastq.gz
ENCFF448NDC	https://www.encodeproject.org/files/ENCFF448NDC/@@download/ENCFF448NDC.fastq.gz
ENCFF938GRX	https://www.encodeproject.org/files/ENCFF938GRX/@@download/ENCFF938GRX.fastq.gz
ENCFF565LQE	https://www.encodeproject.org/files/ENCFF565LQE/@@download/ENCFF565LQE.fastq.gz
ENCFF241PSY	https://www.encodeproject.org/files/ENCFF241PSY/@@download/ENCFF241PSY.fastq.gz
