mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
HepG2_EIF2S2	ENCSR067GHD	85626	4730	811	42	-0.0931038382605	88658.0542621	0.0
K562_DDX24	ENCSR913CAE	79586	4244	644	48	0.48306372936	82451.7540519	0.0
K562_U2AF2	ENCSR344XID	69517	2459	2698	97	0.0234603933107	66494.5374876	0.0
HepG2_CSTF2T	ENCSR003EKR	84513	4173	596	32	0.12084793123	87434.44848	0.0
K562_PCBP3	ENCSR341TTW	80231	4237	1250	75	0.184151056267	81838.8026062	0.0
K562_SFPQ	ENCSR164MUK	79797	4321	1331	82	0.186154521438	81315.7569684	0.0
K562_TRNAU1AP	ENCSR341TTW	78985	4173	903	53	0.151760149211	81256.9967299	0.0
HepG2_RBM39	ENCSR104ABF	79007	3965	1312	82	0.316587710322	80207.4830726	0.0
HepG2_AATF	ENCSR003EKR	84116	4155	575	30	0.0789323143458	87065.1471905	0.0
K562_SRSF7	ENCSR163JUC	82704	4455	765	50	0.279000022732	85536.6373062	0.0
K562_PPP1R8	ENCSR164MUK	80127	4317	1834	93	-0.0874316480084	80633.9812849	0.0
HepG2_RBM27	ENCSR674KEK	86863	4533	995	67	0.36774018891	89284.387839	0.0
HepG2_SMN1	ENCSR305XWT	84475	4238	863	48	0.148814704109	86900.3600954	0.0
K562_LARP4	ENCSR164MUK	81379	4330	1090	66	0.18649932205	83412.6055942	0.0
HepG2_DDX52	ENCSR689PHN	83665	4475	714	46	0.268446323649	86626.5661498	0.0
K562_GPKOW	ENCSR424QCW	75492	3786	1042	45	-0.215709014114	77118.9173694	0.0
HepG2_FASTKD1	ENCSR279HMU	83346	4192	660	35	0.0763631427466	86153.5186289	0.0
K562_SRP68	ENCSR661HEL	77889	3928	809	47	0.204145720215	80113.9651125	0.0
HepG2_TIAL1	ENCSR305XWT	82436	4139	1409	99	0.484821073509	83585.4506577	0.0
K562_SRSF1	ENCSR129RWD	77258	3785	2372	136	0.226893671974	76104.7125659	0.0
K562_TIA1	ENCSR129RWD	79716	3976	784	39	-0.00382796701538	82054.0931178	0.0
HepG2_RPS5	ENCSR674KEK	86899	4534	789	59	0.519244838317	89744.931485	0.0
K562_PTBP1	ENCSR898NWE	78932	3501	601	31	0.217746467875	81173.8505965	0.0
HepG2_DNAJC2	ENCSR305XWT	83007	4178	782	52	0.401763527721	85525.0143373	0.0
K562_U2AF1	ENCSR344XID	70132	2608	2459	87	-0.0718554275557	67737.1207975	0.0
HepG2_DKC1	ENCSR538QOG	86704	4794	986	56	0.0387078238166	89425.866967	0.0
K562_BOP1	ENCSR424QCW	75152	3684	1085	53	-0.00509234060219	76576.4270729	0.0
HepG2_SLTM	ENCSR491FOC	85579	4385	697	49	0.456303071474	88478.2242799	0.0
HepG2_CDC40	ENCSR481WJH	74468	3530	864	35	-0.226723962468	76210.3714118	0.0
HepG2_EIF4B	ENCSR237YZT	86446	4637	1264	74	0.126208195143	88426.6629478	0.0
K562_AGO1	ENCSR084SCN	77236	3487	597	39	0.533030278397	79456.0507366	0.0
K562_EIF2S2	ENCSR118EFE	81310	4223	785	52	0.350983516763	83867.2190142	0.0
HepG2_EFTUD2	ENCSR689PHN	83262	4427	952	56	0.145794093441	85684.5933459	0.0
K562_ZNF800	ENCSR341TTW	80044	4244	837	46	0.0517748462862	82531.250885	0.0
K562_PPIL4	ENCSR419JMU	78582	4076	1085	43	-0.388241642776	80417.434479	0.0
HepG2_RPLP0	ENCSR105NML	90227	4864	563	30	-0.0167564326578	93908.6980501	0.0
K562_RBM17	ENCSR118EFE	81888	4258	930	64	0.404317291592	84169.5239411	0.0
HepG2_RPL23A	ENCSR674KEK	86565	4519	622	43	0.40520235418	89758.8784503	0.0
HepG2_XRCC6	ENCSR491FOC	85980	4443	937	53	0.130410280765	88453.8435471	0.0
